,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
72,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
https://engineerfeed.com/2019/07/38014/ pic.twitter.com/1bybihspu9",Engineer Feed,1155795284271624192,2019-07-29 11:00:44,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/1BybihsPU9,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', '1bybihspu9']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('1bybihspu9', 'CD')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com']",0,0,3.0
73,"govt job: national institute of technology karnataka recruitment 2019 apply for helper, junior research fellow, more vacancies posts 
https://engineerfeed.com/2019/07/37893/ pic.twitter.com/rtrkptiskk",Engineer Feed,1155715415231758336,2019-07-29 05:43:21,[],theengineerfeed,0.0,0.0,,0.34,Positive,3.68,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Helper Junior Research Fellow More Vacancies posts pic.twitter.com/rtrkpTiSkk,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'helper', 'junior', 'research', 'fellow', 'vacancies', 'posts', 'pic', 'twitter', 'com', 'rtrkptiskk']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('helper', 'JJ'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('vacancies', 'NNS'), ('posts', 'VBZ'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('rtrkptiskk', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'vacancies', 'twitter', 'com', 'rtrkptiskk']",0,0,3.68
74,"govt job: national institute of technology karnataka recruitment 2019 apply for senior research fellow posts 
https://engineerfeed.com/2019/07/37887/ pic.twitter.com/z1nqzorjsi",Engineer Feed,1155714085868015616,2019-07-29 05:38:04,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Senior Research Fellow posts pic.twitter.com/Z1NqZORJSi,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'senior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'z1nqzorjsi']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('senior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('z1nqzorjsi', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'z1nqzorjsi']",0,0,3.0
75,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
https://engineerfeed.com/2019/07/37829/ pic.twitter.com/dghzmge69z",Engineer Feed,1155499493153837056,2019-07-28 15:25:21,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/DghzmGe69Z,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'dghzmge69z']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('dghzmge69z', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'dghzmge69z']",0,0,3.0
76,"government jobs | rozgar

national institute of technology karnataka 

post name : helper
last date : 14 aug 2019
location : karnataka
education : 10th
more info : http://bit.ly/2golft7 
#government #jobs #opportunitypic.twitter.com/rwjjjsfbcq",Rozgar.com,1154232806228164608,2019-07-25 03:32:00,"['Government', 'Jobs', 'opportunitypic']",rozgar_India,0.0,0.0,,0.34,Positive,3.68,0.0,0.0,0.0,Government Jobs Rozgar National Institute Of Technology Karnataka Post Name Helper Last Date 14 Aug 2019 Location Karnataka Education 10th More Info #Government #Jobs #opportunitypic.twitter.com/RwJjjsfbCQ,"['government', 'jobs', 'rozgar', 'national', 'institute', 'technology', 'karnataka', 'post', 'name', 'helper', 'last', 'date', '14', 'aug', '2019', 'location', 'karnataka', 'education', '10th', 'info', 'government', 'jobs', 'opportunitypic', 'twitter', 'com', 'rwjjjsfbcq']","[('government', 'NN'), ('jobs', 'NNS'), ('rozgar', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('post', 'NN'), ('name', 'NN'), ('helper', 'NN'), ('last', 'JJ'), ('date', 'NN'), ('14', 'CD'), ('aug', 'NN'), ('2019', 'CD'), ('location', 'NN'), ('karnataka', 'VBD'), ('education', 'NN'), ('10th', 'CD'), ('info', 'JJ'), ('government', 'NN'), ('jobs', 'NNS'), ('opportunitypic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('rwjjjsfbcq', 'NN')]","['government', 'jobs', 'institute', 'technology', 'post', 'name', 'helper', 'date', 'aug', 'location', 'education', 'government', 'jobs', 'twitter', 'com', 'rwjjjsfbcq']",0,0,3.68
77,"chinmay’s new ‘vidyashram’ , all the best my boy. orientation program starts — at national institute of technology, karnataka https://www.facebook.com/694370072/posts/10157008067995073/ …",harish bilgi,1153869808624123904,2019-07-24 03:29:34,[],hrbilgi,0.0,0.0,,0.6369,Positive,4.2738,0.0,0.0,0.0,Chinmay’s new ‘vidyashram all the best my boy Orientation program starts at National Institute of Technology Karnataka …,"['chinmay', 'new', 'vidyashram', 'best', 'boy', 'orientation', 'program', 'starts', 'national', 'institute', 'technology', 'karnataka']","[('chinmay', 'JJ'), ('new', 'JJ'), ('vidyashram', 'NN'), ('best', 'JJS'), ('boy', 'JJ'), ('orientation', 'NN'), ('program', 'NN'), ('starts', 'VBZ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['vidyashram', 'orientation', 'program', 'institute', 'technology', 'karnataka']",0,0,4.2738
78,jrf jobs at national institute of technology karnataka https://goo.gl/fb/owmwxs ,Facultyplus,1184039284019466240,2019-10-15 09:32:18,[],Facultyplus,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,JRF Jobs at National Institute of Technology Karnataka,"['jrf', 'jobs', 'national', 'institute', 'technology', 'karnataka']","[('jrf', 'NN'), ('jobs', 'NNS'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['jrf', 'jobs', 'institute', 'technology', 'karnataka']",0,0,3.0
79,"nature is a beast !  @ national institute of technology, karnataka https://www.instagram.com/p/b3zfoc8gwyp/?igshid=72sqecabythn …",Vinoth Srinivasan,1181917345763254272,2019-10-09 13:00:28,[],withluv_vino,0.0,2.0,,0.0,Neutral,3.0,0.0,0.00030216044719746184,0.012086417887898474,Nature is a beast National Institute of Technology Karnataka …,"['nature', 'beast', 'national', 'institute', 'technology', 'karnataka']","[('nature', 'NN'), ('beast', 'VBD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['nature', 'institute', 'technology', 'karnataka']",0,1,3.0
80,"spot the beauty ! @ national institute of technology, karnataka https://www.instagram.com/p/b3r4dbxa5js/?igshid=1st2ao90e4wes …",Vinoth Srinivasan,1180846006788923392,2019-10-06 14:03:21,[],withluv_vino,0.0,0.0,,0.6239,Positive,4.2478,0.0,0.0,0.0,Spot the beauty National Institute of Technology Karnataka …,"['spot', 'beauty', 'national', 'institute', 'technology', 'karnataka']","[('spot', 'NN'), ('beauty', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['spot', 'beauty', 'institute', 'technology', 'karnataka']",0,0,4.2478
81,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
http://bit.ly/31r6vao pic.twitter.com/sgblqjtiq4",Engineer Feed,1180749263799611392,2019-10-06 07:38:56,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/SgBlqjTIq4,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'sgblqjtiq4']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('sgblqjtiq4', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'sgblqjtiq4']",0,0,3.0
82,jrf jobs at national institute of technology karnataka https://goo.gl/fb/owmwxs ,Facultyplus,1184039284019466240,2019-10-15 09:32:18,[],Facultyplus,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,JRF Jobs at National Institute of Technology Karnataka,"['jrf', 'jobs', 'national', 'institute', 'technology', 'karnataka']","[('jrf', 'NN'), ('jobs', 'NNS'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['jrf', 'jobs', 'institute', 'technology', 'karnataka']",0,0,3.0
83,"nature is a beast !  @ national institute of technology, karnataka https://www.instagram.com/p/b3zfoc8gwyp/?igshid=72sqecabythn …",Vinoth Srinivasan,1181917345763254272,2019-10-09 13:00:28,[],withluv_vino,0.0,2.0,,0.0,Neutral,3.0,0.0,0.00030216044719746184,0.012086417887898474,Nature is a beast National Institute of Technology Karnataka …,"['nature', 'beast', 'national', 'institute', 'technology', 'karnataka']","[('nature', 'NN'), ('beast', 'VBD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['nature', 'institute', 'technology', 'karnataka']",0,1,3.0
84,"spot the beauty ! @ national institute of technology, karnataka https://www.instagram.com/p/b3r4dbxa5js/?igshid=1st2ao90e4wes …",Vinoth Srinivasan,1180846006788923392,2019-10-06 14:03:21,[],withluv_vino,0.0,0.0,,0.6239,Positive,4.2478,0.0,0.0,0.0,Spot the beauty National Institute of Technology Karnataka …,"['spot', 'beauty', 'national', 'institute', 'technology', 'karnataka']","[('spot', 'NN'), ('beauty', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['spot', 'beauty', 'institute', 'technology', 'karnataka']",0,0,4.2478
85,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
http://bit.ly/31r6vao pic.twitter.com/sgblqjtiq4",Engineer Feed,1180749263799611392,2019-10-06 07:38:56,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/SgBlqjTIq4,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'sgblqjtiq4']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('sgblqjtiq4', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'sgblqjtiq4']",0,0,3.0
86,"just posted a photo @ national institute of technology, karnataka https://www.instagram.com/p/b2wjdlnnwom/?igshid=xku83xlnsjfr …",Suban01assam,1172496318947684352,2019-09-13 13:04:41,[],suban01assam,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Just posted a photo National Institute of Technology Karnataka …,"['posted', 'photo', 'national', 'institute', 'technology', 'karnataka']","[('posted', 'VBN'), ('photo', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['institute', 'technology', 'karnataka']",0,0,3.0
87,"[white paper] see how #migrationwiz can make your next @office365 and @microsoftteams #tenanttotenant migration easy, fast, and secure.",BitTitan,1238176723339902976,2020-03-12 18:55:09,"['MigrationWiz', 'TenantToTenant']",BitTitan,677.0,6614.0,,0.6486,Positive,4.2972,1.0,0.9992445988820063,99.96978395528026,[White Paper See how #MigrationWiz can make your next @Office365 and @MicrosoftTeams #TenantToTenant migration easy fast and secure.,"['white', 'paper', 'see', 'migrationwiz', 'make', 'next', 'office365', 'microsoftteams', 'tenanttotenant', 'migration', 'easy', 'fast', 'secure']","[('white', 'JJ'), ('paper', 'NN'), ('see', 'NN'), ('migrationwiz', 'RB'), ('make', 'VB'), ('next', 'JJ'), ('office365', 'NN'), ('microsoftteams', 'NNS'), ('tenanttotenant', 'JJ'), ('migration', 'NN'), ('easy', 'JJ'), ('fast', 'JJ'), ('secure', 'NN')]","['paper', 'see', 'office365', 'microsoftteams', 'migration', 'secure']",0,1,5.0
88,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
https://engineerfeed.com/2019/09/56704/ pic.twitter.com/dhxszk488e",Engineer Feed,1172368509336076288,2019-09-13 04:36:48,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/dhxSzk488e,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'dhxszk488e']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('dhxszk488e', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'dhxszk488e']",0,0,3.0
89,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
https://engineerfeed.com/2019/09/56393/ pic.twitter.com/jcisajt3om",Engineer Feed,1172054565165731840,2019-09-12 07:49:18,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/jcISaJt3oM,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'jcisajt3om']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('jcisajt3om', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'jcisajt3om']",0,0,3.0
90,"just posted a video @ national institute of technology, karnataka https://www.instagram.com/p/b2j-pmpnzid/?igshid=krnq46i0ajsw …",Suban01assam,1170727368866062336,2019-09-08 15:55:30,[],suban01assam,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Just posted a video National Institute of Technology Karnataka …,"['posted', 'video', 'national', 'institute', 'technology', 'karnataka']","[('posted', 'VBN'), ('video', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['institute', 'technology', 'karnataka']",0,0,3.0
91,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
http://bit.ly/2ppb3ul pic.twitter.com/ckxcdi1x4i",Engineer Feed,1169612317840961536,2019-09-05 14:04:41,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/cKxcDi1X4i,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'ckxcdi1x4i']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('ckxcdi1x4i', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'ckxcdi1x4i']",0,0,3.0
92,"govt job: national institute of technology karnataka recruitment 2019 apply for long term research intern posts 
http://bit.ly/34yyddq pic.twitter.com/8krgtqo2ck",Engineer Feed,1169479549664366592,2019-09-05 05:17:07,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Long Term Research Intern posts pic.twitter.com/8kRGTQO2ck,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'long', 'term', 'research', 'intern', 'posts', 'pic', 'twitter', 'com', '8krgtqo2ck']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('long', 'JJ'), ('term', 'NN'), ('research', 'NN'), ('intern', 'JJ'), ('posts', 'VBZ'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('8krgtqo2ck', 'CD')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'term', 'research', 'twitter', 'com']",0,0,3.0
