,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
196,196,International-Institute-of-Information-Technology-Bangalore-IIITB,"Which institute is better, MNNIT Allahabad or IIIT Bangalore?",2,1,2/1,No,Followed,2019-07-11,https://www.quora.com/Which-institute-is-better-MNNIT-Allahabad-or-IIIT-Bangalore,"IIIT banglore because — Better placementBetter facultyBetter locationMore research focusedThe only downside of iiit banglore is no btech in cse, only imtech in cse(which is why I didn't join it) because students can always do MS from better foreign universities. ",0.1808,Positive,3.3616,0.009433962264150943,0,3.3616,3.3616
197,197,International-Institute-of-Information-Technology-Bangalore-IIITB,Is it worth it to join IIIT Bangalore for a PG certification in blockchain technology?,6,3,6/3,No,Followed,2019-07-10,https://www.quora.com/Is-it-worth-it-to-join-IIIT-Bangalore-for-a-PG-certification-in-blockchain-technology,"Yes, Worth of it , based on content they provide and guidelines for the course to make real time experience and by hand practices. Assessments and assignment based on every end of an every course. The mentors from different domain based on their experience teach us for understanding and gaining knowledge about subject. Waiting for the placement assistant for the course. Blockchain - PG-Diploma student of IIIT - B , Professors and People from Industry guiding us in good way and giving us an wonderful career Thanks for Upgrad and IIIT-Bangalore ",0.41954,Positive,3.83908,0.02830188679245283,1,4.83908,3.83908
198,198,International-Institute-of-Information-Technology-Bangalore-IIITB,Is it worth it to join IIIT Bangalore for a PG certification in blockchain technology?,6,3,6/3,No,Followed,2019-07-10,https://www.quora.com/Is-it-worth-it-to-join-IIIT-Bangalore-for-a-PG-certification-in-blockchain-technology,"The course content is good. The way the curriculum is structured is on par with industry standards and you get to study Ethereum and Hyperledger concepts with thorough understanding. You do get a PG Certification from IIIT-B which adds value to your CV. So, at the end its a choice you need to make weighing upon your options. Good luck… ",0.24416000000000002,Positive,3.48832,0.02830188679245283,1,4.48832,3.48832
199,199,International-Institute-of-Information-Technology-Bangalore-IIITB,"How were the campus placements this year in IIIT, Bangalore? What was the highest package, average, and lowest package offered branch-wise?",10,1,10/1,Yes,Followed,2019-07-09,https://www.quora.com/How-were-the-campus-placements-this-year-in-IIIT-Bangalore-What-was-the-highest-package-average-and-lowest-package-offered-branch-wise,"Highest on campus: 54 LPA (Integrated Mtech CS) Average Integrated Mtech CS: 19 LPA Average Mtech CS: 18 LPA Average Mtech EC: 15.45 LPA Integrated Mtech EC will get placed this year, and will get much better offers than Mtech EC, so assume, 16–17 LPA Average for ECE stream. ",0.4404,Positive,3.8808,0.04716981132075472,1,4.8808,3.8808
200,200,International-Institute-of-Information-Technology-Bangalore-IIITB,"Which has more value, IIIT-B M.Tech or IIIT-H MS, and why?",3,1,3/1,No,Followed,2019-07-06,https://www.quora.com/Which-has-more-value-IIIT-B-M-Tech-or-IIIT-H-MS-and-why,"Prefer IIIT-H MS, because it was established earlier than IIIT-B and its research reputation is slightly better than later. However IIIT-B is catching up very fast. In reality you have to choose in which college you have to pay less fees and where you are finding perfectly fit as in both you are going to spend your next 5 years. Bangalore and Hyderabad both have same number of opportunities in terms of IT. In either case you can’t go wrong. Wish you all the best… ",0.24863333333333326,Positive,3.4972666666666665,0.014150943396226415,0,3.4972666666666665,3.4972666666666665
201,201,International-Institute-of-Information-Technology-Bangalore-IIITB,Can I change my stream from ECE to CSE at IIIT-B after the 1st year?,6,1,6/1,Yes,Followed,2019-07-07,https://www.quora.com/Can-I-change-my-stream-from-ECE-to-CSE-at-IIIT-B-after-the-1st-year,"YES , u can do that after your first year. You have to be amongst the toppers of the class but you will only get CSE if there is a vacant seat available (There is mostly). For more clarity, you can join our admission forum on Facebook and ask the same question there also. ",0.38933333333333336,Positive,3.7786666666666666,0.02830188679245283,1,4.778666666666666,3.7786666666666666
202,202,International-Institute-of-Information-Technology-Bangalore-IIITB,"How is LNMIIT Jaipur in 2019? In the coming years, will it be like BITS and IIIT-B?",4,4,4/4,No,Followed,2019-07-05,https://www.quora.com/How-is-LNMIIT-Jaipur-in-2019-In-the-coming-years-will-it-be-like-BITS-and-IIIT-B,"If you want CSE, love coding and you are not getting CSE in either of the above colleges then you can choose LNMIIT CSE or CCE. Just for the sake of tag of BITS or IIIT, there is no point in taking chemical or civil engineering there if you are interested in CSE.There is a high chance of landing into your dream job by taking CSE or CCE at LNMIIT than by taking any other branch in the above colleges and hoping you will manage both that is you will be able to study your core courses as well as do coding and get placed in one of the top IT companies. And right now LNMIIT is not comparable to the  Continue ReadingIf you want CSE, love coding and you are not getting CSE in either of the above colleges then you can choose LNMIIT CSE or CCE. Just for the sake of tag of BITS or IIIT, there is no point in taking chemical or civil engineering there if you are interested in CSE.There is a high chance of landing into your dream job by taking CSE or CCE at LNMIIT than by taking any other branch in the above colleges and hoping you will manage both that is you will be able to study your core courses as well as do coding and get placed in one of the top IT companies. And right now LNMIIT is not comparable to the above colleges but in a few years, I am sure it will be amongst the top private institutes. Coding culture is improving every year and hence the placements are also improving. ",0.7248333333333332,Positive,4.449666666666666,0.018867924528301886,1,5.0,4.449666666666666
203,203,International-Institute-of-Information-Technology-Bangalore-IIITB,"How is LNMIIT Jaipur in 2019? In the coming years, will it be like BITS and IIIT-B?",4,4,4/4,No,Followed,2019-07-05,https://www.quora.com/How-is-LNMIIT-Jaipur-in-2019-In-the-coming-years-will-it-be-like-BITS-and-IIIT-B,"No.It is only Going down. I just saw their JEE cutoffs, 90 percentile. more than 1 Lakh rank. BITS students have median ranks of 6000–7000 in JEEIIIT Bangalore’s median rank is around 5000 in JEE So, obviously BITS and IIITB will always be ahead. Sidenote: for people who say “JEE marks don’t decide how smart people are” But you tell me yourself, wouldn’t you go to a college which has a higher (read: better) cutoff than your college? Why do you want to join IIT Bombay CSE? because you genuinely want to or because top 50 of the nation are studying there? ",0.18931428571428574,Positive,3.3786285714285715,0.018867924528301886,1,4.378628571428571,3.3786285714285715
204,204,International-Institute-of-Information-Technology-Bangalore-IIITB,"What should I choose between IIIT Bangalore iMTech CSE and IIT Guwahati chemical, considering both placements and brand?",4,5,4/5,No,Followed,2019-07-05,https://www.quora.com/What-should-I-choose-between-IIIT-Bangalore-iMTech-CSE-and-IIT-Guwahati-chemical-considering-both-placements-and-brand,"If you consider placement and research for CSE then IIIT Bangalore. Its location, Bangalore also adds another flavour. But if you care so much about tag then IIT Guwahati. The problem is that IMTech(B.Tech+M.Tech) program is 5 years course, so 1 more year study. However you will get little benefit if you pursue Ph.D in either India or abroad. But in case you are not sure for any branch yet then go for IIT Guwahati. You can even get place in non-core companies if you don’t like to pursue career in engineering. You can also study lots of CS subjects from MOOCs. But in this case, a path is not ea Continue ReadingIf you consider placement and research for CSE then IIIT Bangalore. Its location, Bangalore also adds another flavour. But if you care so much about tag then IIT Guwahati. The problem is that IMTech(B.Tech+M.Tech) program is 5 years course, so 1 more year study. However you will get little benefit if you pursue Ph.D in either India or abroad. But in case you are not sure for any branch yet then go for IIT Guwahati. You can even get place in non-core companies if you don’t like to pursue career in engineering. You can also study lots of CS subjects from MOOCs. But in this case, a path is not easy and you really have to work hard. Both are excellent colleges. I suggest you not to make decision based on just brand and always prefer to study where your interest lie. Campus placement is vital for short term goal, but in long term you will be happy and successful if you only work with passion and interest. Wish you best luck. ",0.17244285714285712,Positive,3.3448857142857142,0.018867924528301886,1,4.344885714285715,3.3448857142857142
205,205,International-Institute-of-Information-Technology-Bangalore-IIITB,"What should I choose between IIIT Bangalore iMTech CSE and IIT Guwahati chemical, considering both placements and brand?",4,5,4/5,No,Followed,2019-07-05,https://www.quora.com/What-should-I-choose-between-IIIT-Bangalore-iMTech-CSE-and-IIT-Guwahati-chemical-considering-both-placements-and-brand,"If you have no particular inclination towards any branch, and interested in placements then in your scenario, hands down the winner is IIIT Bangalore iMTech CSE. IIIT is not an IIT by that name. But IIIT is a brand in itself. The kind of faculty you have at IIIT B are amazing and you will find yourself to have faculty as good as your peers pursuing CS/ECE at IITs. Most iMTech students here at IIIT Bangalore were in the same situation as you are. They had to sacrifice IIT offers for IIIT B CSE/ECE for their preferred branch. Some have even left seats at BITS Pilani and NIT Trichy CS to be here at Continue ReadingIf you have no particular inclination towards any branch, and interested in placements then in your scenario, hands down the winner is IIIT Bangalore iMTech CSE. IIIT is not an IIT by that name. But IIIT is a brand in itself. The kind of faculty you have at IIIT B are amazing and you will find yourself to have faculty as good as your peers pursuing CS/ECE at IITs. Most iMTech students here at IIIT Bangalore were in the same situation as you are. They had to sacrifice IIT offers for IIIT B CSE/ECE for their preferred branch. Some have even left seats at BITS Pilani and NIT Trichy CS to be here at IIIT B. All The Best! ",0.25072857142857147,Positive,3.501457142857143,0.018867924528301886,1,4.501457142857143,3.501457142857143
