,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
179,179,National-Institute-of-Technology-Karnataka-Surathkal-3,What was the cutoff for MCA admission at NIT Surathkal?,1,1,1/1,No,Followed,2020-02-25,https://www.quora.com/What-was-the-cutoff-for-MCA-admission-at-NIT-Surathkal,"NIMCET 2020 Cut Off, NIT Wise Cut-Off - Check Here refer this link for the cut off of NIMCET 2020 for all NITs. and for NIT Suratkal it was CATEGORY GEN	GEN-PH	SC	SC-PH	 ST	ST-PH	 OBC 	OBC-PH RANK 175	1138	1915	NA	3303	NA	500	1868 ",-0.0129,Neutral,2.9741999999999997,0.016129032258064516,0,2.9741999999999997,2.9741999999999997
180,180,National-Institute-of-Technology-Karnataka-Surathkal-3,My JEE percentile is 91 of general. Which branch do I get in NIT Surathkal?,3,3,3/3,No,Followed,2020-02-24,https://www.quora.com/My-JEE-percentile-is-91-of-general-Which-branch-do-I-get-in-NIT-Surathkal,If you are a general category or OBC category student it is nearly impossible to get any branch NIT Surathkal.However if you are SC or ST then you can get some lower branches.However I advise you to push harder for jee mains April session and get the required rank to get into NIT Surathkal.Don't be disheartened and fight back.You can surely make it to a decent NIT. All the best for the jee mains April session. Do Upvote if it helped you. ,0.27386666666666665,Positive,3.5477333333333334,0.04838709677419355,1,4.547733333333333,3.5477333333333334
181,181,National-Institute-of-Technology-Karnataka-Surathkal-3,My JEE percentile is 91 of general. Which branch do I get in NIT Surathkal?,3,3,3/3,No,Followed,2020-02-24,https://www.quora.com/My-JEE-percentile-is-91-of-general-Which-branch-do-I-get-in-NIT-Surathkal,"CSE, my friend. And why do you have such low choices when considering your percentile, you must ask no less than IITs, or better IIT BOMBAY CSE. Seriously speaking, this percentile is nowhere you should ask for a decent-level college like NIT SURATHKAL unless you’re from SC/ST. Please look for some private colleges. ",0.227925,Positive,3.45585,0.04838709677419355,1,4.45585,3.45585
182,182,National-Institute-of-Technology-Karnataka-Surathkal-3,My JEE percentile is 91 of general. Which branch do I get in NIT Surathkal?,3,3,3/3,No,Followed,2020-02-24,https://www.quora.com/My-JEE-percentile-is-91-of-general-Which-branch-do-I-get-in-NIT-Surathkal,Nothing clearly if you are from general category. I got 96 but still thinking if i can get nit meghalaya or other lower nit . And you are thinking about nit surathkal at 91. Clearly there is no chance at 91 for general category student. ,-0.12244999999999998,Negative,2.7551,0.04838709677419355,1,1.7551,2.7551
183,183,National-Institute-of-Technology-Karnataka-Surathkal-3,"How are the placements in VLSI/microelectronics in NIT Warangal, Trichy, and Suratkhal? What are the minimum and maximum packages offered? How are the placements in semiconductor industries?",9,1,9/1,Yes,Followed,2020-06-03,https://www.quora.com/How-are-the-placements-in-VLSI-microelectronics-in-NIT-Warangal-Trichy-and-Suratkhal-What-are-the-minimum-and-maximum-packages-offered-How-are-the-placements-in-semiconductor-industries,"Hi Everyone, I hope I can give you some insights in placements stats. I don't know about NITs which companies visits them which do not. But surely some companies which I am going to mention surely visits older top NITs which visits in IIT Bombay, Delhi and Madras. But packages might be some what lower than IITs. I will give you insights of companies visited in top 3 IITs and packages they offered in 2019. Qualcomm (Multiple profiles for Normal 30 lacs, for r&d 42 lacs) Cisco systems (39 lacs) Texas instruments 22 lacs Micron Technology India 18 lacs Micron Technology Singapore (60000 Singapore Dollar) AMD (21 lacs) Analog Devices (21 lacs) NVDIA (23 lacs) Samsung (30 lacs) Cypress Semiconductor (13 lacs) Mediatek (20 lacs for India, Taiwan wla I didn't remember) Marvel Semiconductor (20 lacs) HCL technologies (12 lacs) Google Hardware (27 lacs) Didn't visited Madras and Delhi this year. Sony Japan package didn't remember. Taiwan Semiconductor etc. I missed some companies as I do not remember complete list. But this will help you choose better. Hope this gives you some insights. Total more than 300 companies visits in these IITs. Not sure about NITs. But in the above list atleast 5 or 6 companies also visits NITs surely not sure about what salary they offer in NITs. Hope you all likes my answers. If you like my answers please give an upvote and do follow me for more such answers. As this gives me a motivation to write more answers and share my knowledge. Hope this Sums up well. Regards, Singh Nikhil Indian Institute of Technology Madras ",0.22678947368421054,Positive,3.4535789473684213,0.14516129032258066,1,4.453578947368421,3.4535789473684213
184,184,National-Institute-of-Technology-Karnataka-Surathkal-3,Is ECE at NITK better than CSE at DTU?,4,3,4/3,No,Followed,2020-02-12,https://www.quora.com/Is-ECE-at-NITK-better-than-CSE-at-DTU,"In CSE/IT/SE placements, DTU is unmatched. However not to forget the crowd in DTU is really high… DTU - No. of students CSE+IT+SE = 650+ % Placed - 92% (decide it yourself, can't you compete against low rankers?) Avg package 17–17.5 NITK - No. Of students placed CSE+ IT = 180+ % Placed 98% (Less no. Of students= better placements ) Avg package 14–15 Domestic Highest is the same in both. However DTU has 11 Googleites, 24+ Microsofts and lots more … (it's certain because the number of students are high too) Let's come to ECE - DTU's avg package was 12.3 for ECE in 2018–19 with 72+% getting placed. I coul Continue ReadingIn CSE/IT/SE placements, DTU is unmatched. However not to forget the crowd in DTU is really high… DTU - No. of students CSE+IT+SE = 650+ % Placed - 92% (decide it yourself, can't you compete against low rankers?) Avg package 17–17.5 NITK - No. Of students placed CSE+ IT = 180+ % Placed 98% (Less no. Of students= better placements ) Avg package 14–15 Domestic Highest is the same in both. However DTU has 11 Googleites, 24+ Microsofts and lots more … (it's certain because the number of students are high too) Let's come to ECE - DTU's avg package was 12.3 for ECE in 2018–19 with 72+% getting placed. I couldn't find any official report of NITK. (Don't believe in sites like shiksha or Collegepravesh on this part) DTU will give you far more opportunities but Nitk will perhaps give you guaranteed placements because of lesser competitions. Comment and I'll tell you how Placement Cell Rule works in Indian Premeir colleges. ",0.10056470588235294,Positive,3.201129411764706,0.06451612903225806,1,4.201129411764706,3.201129411764706
185,185,National-Institute-of-Technology-Karnataka-Surathkal-3,Is ECE at NITK better than CSE at DTU?,4,3,4/3,No,Followed,2020-02-12,https://www.quora.com/Is-ECE-at-NITK-better-than-CSE-at-DTU,ECE is a branch that most students regret taking during bachelor's. I recommend EEE over ECE for lower workload and higher chance of securing a good GPA. ,0.14255,Positive,3.2851,0.06451612903225806,1,4.2851,3.2851
186,186,National-Institute-of-Technology-Karnataka-Surathkal-3,Is ECE at NITK better than CSE at DTU?,4,3,4/3,No,Followed,2020-02-12,https://www.quora.com/Is-ECE-at-NITK-better-than-CSE-at-DTU,"I might be wrong, but if u r getting ece in nitk, u vl get CS in nitk too. Then it boils to which college / place you want to go to. And that can depend on various factors. Just weigh both options on the factors that matter to you, and choose a place.. ",-0.039675,Neutral,2.92065,0.06451612903225806,1,2.92065,2.92065
187,187,National-Institute-of-Technology-Karnataka-Surathkal-3,What are some of the most common frustrations for NIT Indian students?,2,1,2/1,No,Followed,2020-02-11,https://www.quora.com/What-are-some-of-the-most-common-frustrations-for-NIT-Indian-students,"Major frustration that they are not able to secure seat in IITs. NITs are lesser funded than IITs. LABS are not comparable to other reputed/ private Institutes NITs are not popular - Placement are not good as compared to IITs and other private Institutes . Companies preference is also IITs for hiring candidate. NITs have state quota, so they are less diversified as compared to other institutes. No importance to gender diversity , so there are less females as compared to other Institutes. Location disadvantages - NITs are not at so prime locations ( due to which it become difficult to get internships and training) ",-0.3075142857142858,Negative,2.3849714285714283,0.03225806451612903,1,1.3849714285714283,2.3849714285714283
188,188,National-Institute-of-Technology-Karnataka-Surathkal-3,Is it worth getting an MBA from NITK Surathkal in 2020 compared to non-IIMs?,1,1,1/1,No,Followed,2020-02-11,https://www.quora.com/Is-it-worth-getting-an-MBA-from-NITK-Surathkal-in-2020-compared-to-non-IIMs,"It is always a good idea to go for a course in an institute which is focused on that field. NITs owe their existence to a focus on technical education as mandated by GoI, not management education. Quite a few of them have tried to diversify into management education, but none of them, including the top ones, have been able to make a mark in management education. The same is true for IITs. Except for IIT-B’s SJMSOM, most of the other IITs’ SoM hardly appear as candidates of choice for management education. These institutes have a very good pedigree in their core field and hence should ideally stay focused there. Diffusing focus and trying to do too many things at the same time often leads to such results. There is a difference between diversifying in an altogether different field which are not related, and risk management. In fact the risk of the institute’s reputation being impacted by this is much more than the other way round. If at all they have to diversify, there are a lot of specialised areas in the field of technology which they can enter and even excel. But management is not one of them, unless they have ample resources at their disposal and can set up the right environment. Sadly, that isn’t the case. And to top it, there already are established management schools such as the IIMs and others pan-India (FMS, ISB etc.) which have already occupied the available space, thus leaving very little room for the NIT/IITs to make a mark with their current state (they are struggling for resources to run their tech courses, so management education is a distraction something they can certainly do without, and instead utilise the already scarce resources in an optimum way for the betterment of technical courses they run). ",0.13738571428571428,Positive,3.2747714285714284,0.016129032258064516,0,3.2747714285714284,3.2747714285714284
189,189,National-Institute-of-Technology-Karnataka-Surathkal-3,Does NIT Surathkal have an open gate system or gatepass?,1,1,1/1,No,Followed,2020-02-10,https://www.quora.com/Does-NIT-Surathkal-have-an-open-gate-system-or-gatepass,For Students you get Id card For Visitors you need to enter your details in book maintained by Security officers. Hope it helped ,0.3902,Positive,3.7804,0.016129032258064516,0,3.7804,3.7804
